run_id,compactor_model,scale,roll_diameter_in,roll_width_in,roll_diameter_cm,roll_width_cm,max_roll_pressure_kn_cm,integrated_mill,total_power_kw,material,feed_density_gcc,deformation_type,roll_pressure_fraction,scf_kn_cm,roll_speed_rpm,hfs_speed_rpm,vfs_hfs_ratio,gap_width_mm,ribbon_rel_density,ribbon_density_gcc,ribbon_porosity,density_cv_pct,fines_pct,granule_yield_pct,in_zinchuk_window,throughput_kg_hr,throughput_lbs_hr,specific_energy_kwh_tonne,changeover_time_hr,replicate
1775,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.5,1.08,10,100,1.0,1.58,0.5103,0.6889,0.4897,2.69,26.15,73.96,No,23.4,51.5,59.91,1.4,1
1776,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,1.0,2.17,10,15,1.0,1.29,0.6102,0.8238,0.3898,4.32,21.75,76.89,Yes,17.6,38.7,113.95,1.4,2
1777,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,1.0,2.17,8,100,1.2,1.47,0.5839,0.7882,0.4161,3.11,21.71,77.65,No,23.2,51.1,86.22,1.4,3
1778,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,1.0,2.17,2,15,1.0,1.67,0.6158,0.8314,0.3842,3.43,20.02,80.72,Yes,11.1,24.4,180.8,1.4,1
1779,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.5,1.08,4,50,0.8,1.49,0.4866,0.6569,0.5134,3.36,28.67,71.32,No,15.1,33.3,92.59,1.4,1
1780,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.3,0.65,6,100,0.6,1.24,0.4178,0.564,0.5822,4.0,34.56,66.12,No,20.1,44.3,57.76,1.4,3
1781,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.85,1.84,2,50,1.5,1.27,0.5228,0.7057,0.4772,5.69,25.56,72.83,No,14.0,30.9,129.91,1.4,2
1782,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.7,1.52,8,50,0.6,1.56,0.4917,0.6638,0.5083,4.14,29.44,71.51,No,18.3,40.3,89.66,1.4,1
1783,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.3,0.65,8,15,1.5,1.71,0.4151,0.5604,0.5849,4.27,29.74,68.74,No,15.6,34.4,74.34,1.4,1
1784,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.85,1.84,10,30,1.2,1.29,0.5506,0.7433,0.4494,3.99,23.1,77.02,No,17.9,39.5,101.53,1.4,2
1785,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,1.0,2.17,4,30,0.6,1.25,0.5879,0.7936,0.4121,4.28,22.19,77.41,No,13.7,30.2,145.99,1.4,2
1786,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,1.0,2.17,4,30,1.2,1.44,0.5846,0.7892,0.4154,3.23,21.73,77.68,No,13.8,30.4,145.27,1.4,1
1787,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.85,1.84,4,50,0.8,1.79,0.5513,0.7443,0.4487,3.83,22.68,75.65,No,15.7,34.5,116.25,1.4,3
1788,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.3,0.65,8,15,1.5,1.51,0.4119,0.556,0.5881,4.95,33.93,65.04,No,15.8,34.9,73.33,1.4,3
1789,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.5,1.08,2,100,0.8,1.73,0.4622,0.624,0.5378,9.42,30.78,70.51,No,17.4,38.3,80.54,1.4,1
1790,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.85,1.84,6,50,1.2,1.27,0.5828,0.7867,0.4172,2.94,26.69,71.1,No,17.2,37.9,105.75,1.4,3
1791,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.5,1.08,6,30,1.0,1.34,0.521,0.7033,0.479,3.56,26.22,75.62,No,15.1,33.3,92.77,1.4,3
1792,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,1.0,2.17,2,100,0.6,1.26,0.56,0.7561,0.44,9.65,24.29,75.58,No,17.5,38.6,114.18,1.4,3
1793,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.3,0.65,8,100,0.8,1.53,0.438,0.5913,0.562,3.9,29.48,72.88,No,23.0,50.6,50.54,1.4,2
1794,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.5,1.08,4,75,0.6,1.38,0.4561,0.6157,0.5439,4.55,31.44,69.0,No,18.2,40.1,77.05,1.4,3
1795,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.5,1.08,6,100,0.8,1.74,0.4577,0.6179,0.5423,4.22,31.26,69.17,No,20.7,45.7,67.55,1.4,1
1796,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.3,0.65,10,50,1.5,1.7,0.4071,0.5496,0.5929,4.01,33.69,65.22,No,20.6,45.4,56.36,1.4,3
1797,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,1.0,2.17,6,100,0.8,1.46,0.5885,0.7945,0.4115,3.91,21.73,76.84,No,20.6,45.4,97.07,1.4,1
1798,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.85,1.84,2,75,1.0,1.32,0.5669,0.7654,0.4331,6.73,24.5,76.45,No,15.5,34.3,117.11,1.4,3
1799,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.3,0.65,2,100,1.2,1.79,0.4252,0.574,0.5748,8.83,31.79,68.51,No,18.0,39.6,64.54,1.4,2
1800,CL30200,Pilot,1.0,8,3.0,20,17.5,PM3,2.0,vitamin_premix,0.45,mixed,0.5,1.08,8,15,0.6,1.38,0.4574,0.6175,0.5426,4.87,29.19,69.68,No,15.7,34.6,89.3,1.4,3
1801,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.7,2.27,10,100,0.6,1.74,0.5558,0.7226,0.4442,3.66,24.22,73.71,No,64.5,142.3,114.35,2.0,1
1802,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,1.0,3.24,6,15,1.0,1.36,0.6773,0.8805,0.3227,4.16,18.55,80.0,Yes,38.3,84.5,234.78,2.0,1
1803,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,4,75,0.6,1.66,0.497,0.646,0.503,4.87,26.16,72.87,No,43.1,95.0,146.27,2.0,1
1804,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.7,2.27,2,75,1.2,1.34,0.5652,0.7347,0.4348,7.17,26.36,73.58,No,42.1,92.7,175.47,2.0,3
1805,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,1.0,3.24,10,75,1.2,1.24,0.6351,0.8257,0.3649,3.79,23.89,76.77,Yes,58.0,127.8,155.2,2.0,3
1806,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.85,2.75,10,30,1.0,1.42,0.6438,0.8369,0.3562,4.47,17.81,81.39,Yes,53.4,117.7,153.4,2.0,1
1807,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,1.0,3.24,6,15,1.2,1.55,0.6245,0.8118,0.3755,3.28,18.26,81.48,Yes,37.8,83.2,238.41,2.0,2
1808,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.3,0.97,10,30,0.6,1.68,0.44,0.572,0.56,4.66,30.43,69.41,No,52.5,115.7,99.42,2.0,2
1809,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,2,75,1.0,1.61,0.5355,0.6962,0.4645,7.33,25.07,75.01,No,41.5,91.4,151.99,2.0,2
1810,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.85,2.75,6,50,0.6,1.39,0.6045,0.7858,0.3955,4.17,19.99,80.63,Yes,46.1,101.7,177.52,2.0,3
1811,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,8,75,1.0,1.73,0.5563,0.7232,0.4437,2.19,25.55,75.62,No,54.0,119.0,116.74,2.0,1
1812,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.7,2.27,2,100,1.0,1.32,0.6061,0.7879,0.3939,8.67,22.0,76.99,Yes,47.2,104.1,156.32,2.0,3
1813,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.3,0.97,10,15,0.8,1.37,0.4733,0.6152,0.5267,4.97,29.13,70.62,No,47.5,104.6,109.99,2.0,1
1814,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,1.0,3.24,8,15,1.0,1.67,0.6676,0.8678,0.3324,3.99,17.75,83.02,Yes,44.8,98.8,200.74,2.0,2
1815,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,4,100,0.8,1.53,0.5038,0.655,0.4962,4.85,26.87,72.48,No,50.2,110.8,125.37,2.0,2
1816,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.7,2.27,6,15,0.8,1.26,0.573,0.7449,0.427,3.91,25.32,75.9,No,39.5,87.1,186.83,2.0,3
1817,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.7,2.27,4,75,1.2,1.65,0.5497,0.7146,0.4503,4.64,25.11,74.96,No,46.9,103.3,157.51,2.0,3
1818,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.7,2.27,8,30,1.2,1.76,0.5496,0.7144,0.4504,4.51,26.93,72.37,No,44.4,97.9,166.23,2.0,3
1819,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.3,0.97,8,15,1.0,1.34,0.486,0.6318,0.514,3.41,29.14,71.65,No,43.5,95.9,119.95,2.0,1
1820,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.85,2.75,6,100,1.0,1.38,0.628,0.8164,0.372,3.74,21.36,77.95,Yes,53.3,117.4,153.76,2.0,1
1821,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.7,2.27,6,50,1.5,1.41,0.567,0.7371,0.433,3.76,24.45,76.41,No,46.0,101.4,160.38,2.0,3
1822,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.3,0.97,6,100,1.0,1.77,0.4725,0.6143,0.5275,3.96,27.37,73.42,No,55.4,122.2,94.2,2.0,3
1823,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,1.0,3.24,2,50,1.0,1.67,0.641,0.8333,0.359,4.65,19.35,81.24,Yes,34.4,75.8,261.86,2.0,3
1824,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.85,2.75,10,30,0.6,1.49,0.5656,0.7353,0.4344,4.54,24.57,76.49,No,51.1,112.7,160.24,2.0,2
1825,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.3,0.97,6,75,0.6,1.72,0.4533,0.5893,0.5467,3.45,30.34,69.24,No,49.7,109.7,104.93,2.0,2
1826,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,1.0,3.24,4,15,0.6,1.77,0.5731,0.745,0.4269,4.56,25.33,75.1,No,31.5,69.5,285.42,2.0,2
1827,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,1.0,3.24,8,15,1.5,1.67,0.5746,0.747,0.4254,5.09,21.28,80.6,No,41.3,91.1,217.79,2.0,1
1828,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,6,100,0.8,1.27,0.5169,0.6719,0.4831,4.1,29.98,70.17,No,55.8,122.9,112.98,2.0,3
1829,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.85,2.75,4,15,1.0,1.52,0.6465,0.8404,0.3535,3.52,18.16,81.72,Yes,34.3,75.7,238.63,2.0,3
1830,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,1.0,3.24,4,75,1.5,1.71,0.5755,0.7481,0.4245,5.39,23.11,77.39,No,48.0,105.8,187.53,2.0,2
1831,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.3,0.97,4,50,0.8,1.68,0.4565,0.5935,0.5435,2.98,31.28,68.84,No,41.8,92.2,124.76,2.0,2
1832,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.3,0.97,4,50,1.0,1.44,0.5035,0.6545,0.4965,3.34,27.33,71.61,No,40.1,88.5,130.05,2.0,1
1833,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,1.0,3.24,2,75,0.8,1.46,0.6347,0.8252,0.3653,7.23,19.92,80.4,Yes,41.7,91.9,215.85,2.0,3
1834,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,2,30,1.0,1.41,0.5542,0.7204,0.4458,3.19,23.41,74.87,No,31.6,69.6,199.52,2.0,3
1835,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,10,30,0.8,1.5,0.4948,0.6432,0.5052,4.86,30.68,70.12,No,48.8,107.7,128.98,2.0,2
1836,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.3,0.97,10,50,1.5,1.35,0.446,0.5798,0.554,4.31,29.64,70.61,No,54.3,119.8,96.09,2.0,1
1837,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,6,50,0.6,1.58,0.4963,0.6452,0.5037,3.79,29.85,68.69,No,45.0,99.3,139.86,2.0,3
1838,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,2,75,0.6,1.46,0.4885,0.635,0.5115,7.98,26.71,74.49,No,39.5,87.0,159.62,2.0,1
1839,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.7,2.27,6,100,1.0,1.39,0.6006,0.7808,0.3994,3.74,21.33,80.01,Yes,56.5,124.6,130.6,2.0,3
1840,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.85,2.75,4,75,1.0,1.22,0.6587,0.8564,0.3413,4.32,20.03,79.8,Yes,44.2,97.4,185.31,2.0,2
1841,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.7,2.27,6,30,0.6,1.34,0.5365,0.6975,0.4635,4.34,27.73,71.63,No,40.2,88.6,183.61,2.0,2
1842,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.3,0.97,10,100,1.0,1.7,0.501,0.6512,0.499,2.42,28.57,72.03,No,58.5,128.9,89.25,2.0,2
1843,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,6,100,1.2,1.76,0.4923,0.64,0.5077,4.4,29.83,69.87,No,55.0,121.3,114.49,2.0,3
1844,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,10,100,0.6,1.47,0.5086,0.6612,0.4914,3.04,28.97,70.66,No,61.1,134.7,103.13,2.0,2
1845,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.3,0.97,8,30,1.2,1.35,0.481,0.6253,0.519,4.24,28.36,72.1,No,47.1,103.8,110.9,2.0,3
1846,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.7,2.27,2,30,0.6,1.68,0.5319,0.6915,0.4681,4.27,26.98,73.5,No,31.8,70.1,232.04,2.0,1
1847,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.3,0.97,8,100,1.5,1.42,0.4469,0.5809,0.5531,4.36,31.06,68.95,No,59.9,132.1,87.14,2.0,2
1848,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,1.0,3.24,8,100,1.5,1.38,0.6039,0.7851,0.3961,3.91,22.97,75.48,Yes,61.8,136.2,145.67,2.0,1
1849,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,2,100,0.8,1.58,0.5017,0.6522,0.4983,9.65,27.8,71.59,No,45.4,100.1,138.69,2.0,2
1850,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,2,50,1.2,1.41,0.511,0.6643,0.489,5.41,25.37,73.08,No,37.8,83.2,166.87,2.0,3
1851,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,4,50,1.5,1.53,0.5086,0.6611,0.4914,4.18,27.85,73.72,No,41.5,91.6,151.66,2.0,3
1852,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,1.0,3.24,10,15,1.2,1.75,0.6004,0.7806,0.3996,4.75,21.3,77.69,Yes,48.0,105.8,187.56,2.0,3
1853,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.85,2.75,6,50,1.2,1.52,0.6206,0.8068,0.3794,3.04,21.34,80.21,Yes,46.3,102.2,176.72,2.0,1
1854,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.85,2.75,8,50,0.8,1.79,0.5904,0.7675,0.4096,3.11,20.64,78.45,No,48.5,106.9,168.93,2.0,1
1855,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.85,2.75,2,50,1.0,1.64,0.6129,0.7968,0.3871,5.3,21.64,78.59,Yes,35.0,77.1,234.23,2.0,3
1856,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,4,100,1.0,1.45,0.5395,0.7013,0.4605,4.82,24.65,75.93,No,49.8,109.9,126.4,2.0,3
1857,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.85,2.75,2,100,1.0,1.61,0.6241,0.8114,0.3759,9.21,22.99,78.12,Yes,46.2,101.8,177.3,2.0,2
1858,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,1.0,3.24,6,75,1.5,1.76,0.5958,0.7745,0.4042,4.25,22.29,78.14,No,50.0,110.2,180.02,2.0,1
1859,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.3,0.97,10,75,0.8,1.31,0.4745,0.6169,0.5255,3.33,29.01,70.6,No,58.7,129.5,88.89,2.0,3
1860,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.85,2.75,6,50,0.8,1.27,0.6317,0.8212,0.3683,3.57,19.5,80.88,Yes,42.6,94.0,192.12,2.0,2
1861,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,1.0,3.24,6,75,1.2,1.76,0.6295,0.8184,0.3705,3.31,21.44,76.27,Yes,50.0,110.2,180.02,2.0,3
1862,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,4,50,0.6,1.53,0.4895,0.6364,0.5105,4.13,27.54,71.11,No,42.5,93.6,148.31,2.0,1
1863,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.7,2.27,10,15,0.6,1.73,0.508,0.6604,0.492,4.46,27.95,72.02,No,42.2,93.0,174.97,2.0,1
1864,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,8,100,1.2,1.68,0.506,0.6578,0.494,3.31,28.62,72.42,No,58.5,129.0,107.65,2.0,1
1865,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.7,2.27,2,50,1.0,1.32,0.6048,0.7862,0.3952,5.14,23.74,75.2,Yes,34.8,76.8,211.83,2.0,3
1866,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.3,0.97,2,100,0.8,1.47,0.4603,0.5984,0.5397,9.12,29.85,70.63,No,47.8,105.5,109.13,2.0,3
1867,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.85,2.75,10,15,1.2,1.48,0.6019,0.7825,0.3981,4.65,22.18,76.34,Yes,47.5,104.6,172.58,2.0,3
1868,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,1.0,3.24,6,30,0.8,1.67,0.602,0.7827,0.398,4.0,21.57,80.63,Yes,40.0,88.3,224.73,2.0,1
1869,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.7,2.27,6,30,1.2,1.71,0.5671,0.7372,0.4329,4.16,23.65,74.82,No,42.3,93.4,174.28,2.0,2
1870,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.3,0.97,2,30,1.5,1.44,0.4433,0.5763,0.5567,4.52,28.9,71.55,No,33.2,73.1,157.36,2.0,3
1871,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.3,0.97,10,100,1.5,1.21,0.4497,0.5846,0.5503,3.57,31.09,70.88,No,65.5,144.5,79.64,2.0,3
1872,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,2,75,1.5,1.3,0.4869,0.633,0.5131,8.31,29.39,70.86,No,41.3,91.1,152.54,2.0,2
1873,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,4,15,1.5,1.54,0.4771,0.6203,0.5229,4.78,28.95,70.61,No,32.4,71.4,194.4,2.0,3
1874,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.7,2.27,4,100,0.6,1.22,0.5525,0.7182,0.4475,5.72,24.48,74.43,No,48.9,107.8,150.97,2.0,2
1875,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.3,0.97,10,30,1.0,1.67,0.467,0.6071,0.533,4.01,30.79,69.62,No,49.9,110.0,104.61,2.0,2
1876,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,6,15,1.5,1.8,0.4935,0.6415,0.5065,5.22,29.96,70.03,No,37.8,83.4,166.5,2.0,2
1877,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.85,2.75,6,100,0.8,1.66,0.5866,0.7625,0.4134,4.2,21.93,77.67,No,54.3,119.6,150.91,2.0,3
1878,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.3,0.97,10,30,1.2,1.3,0.4494,0.5842,0.5506,4.25,31.22,68.56,No,47.8,105.4,109.16,2.0,1
1879,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.85,2.75,6,75,0.8,1.21,0.611,0.7943,0.389,3.83,21.79,78.61,Yes,51.3,113.1,159.71,2.0,3
1880,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,1.0,3.24,4,75,1.0,1.45,0.6695,0.8703,0.3305,4.29,18.14,80.09,Yes,47.6,104.8,189.25,2.0,2
1881,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,6,100,1.0,1.51,0.5543,0.7205,0.4457,4.18,22.96,75.93,No,52.0,114.6,121.15,2.0,1
1882,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.85,2.75,4,100,0.8,1.38,0.5927,0.7705,0.4073,5.85,23.13,76.26,No,50.2,110.8,163.0,2.0,1
1883,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.5,1.62,4,30,1.5,1.48,0.5107,0.664,0.4893,4.6,25.27,74.12,No,38.3,84.4,164.46,2.0,3
1884,CL50200,Pilot / Small Production,2.0,8,5.0,20,26.0,PM6,9.0,API_blend_40pct,0.38,mixed,0.7,2.27,6,30,1.0,1.56,0.5979,0.7772,0.4021,2.94,23.44,76.89,No,40.6,89.5,181.71,2.0,2
