run_id,time_s,scf_setpoint_kN_per_cm,scf_actual_kN_per_cm,gw_setpoint_mm,gw_actual_mm,roll_speed_rpm,screw_speed_rpm
54,140.0,8.0,8.031,1.5,1.4986,3.15,33.7
54,142.0,8.0,7.998,1.5,1.5145,3.07,32.4
54,144.0,8.0,8.009,1.5,1.5063,2.92,33.0
54,146.0,8.0,8.012,1.5,1.5404,2.99,33.5
54,148.0,8.0,8.023,1.5,1.4766,2.99,33.0
54,150.0,8.0,8.036,1.5,1.4678,2.97,33.9
54,152.0,8.0,7.967,1.5,1.5193,3.06,34.4
54,154.0,8.0,8.086,1.5,1.4683,3.07,35.4
54,156.0,8.0,7.967,1.5,1.4982,3.01,33.8
54,158.0,8.0,8.017,1.5,1.5377,2.88,32.6
54,160.0,8.0,8.061,1.5,1.5107,2.98,33.9
54,162.0,8.0,8.016,1.5,1.4936,2.97,35.1
54,164.0,8.0,8.025,1.5,1.4829,3.09,34.0
54,166.0,8.0,7.967,1.5,1.4782,3.08,33.7
54,168.0,8.0,8.026,1.5,1.5027,2.87,33.4
54,170.0,8.0,7.997,1.5,1.4946,2.94,34.3
54,172.0,8.0,7.943,1.5,1.4706,3.03,32.9
54,174.0,8.0,7.884,1.5,1.5289,2.93,33.1
54,176.0,8.0,7.922,1.5,1.5001,3.11,33.0
54,178.0,8.0,8.027,1.5,1.4999,3.0,33.5
55,0.0,12.0,11.971,2.0,2.0129,2.19,27.5
55,2.0,12.0,12.073,2.0,1.9698,2.14,26.7
55,4.0,12.0,11.953,2.0,1.9943,2.2,26.4
55,6.0,12.0,12.094,2.0,1.9812,2.18,26.8
55,8.0,12.0,12.005,2.0,2.0163,2.12,26.6
55,10.0,12.0,11.928,2.0,2.0319,2.19,26.2
55,12.0,12.0,12.002,2.0,2.0065,2.15,25.7
55,14.0,12.0,11.964,2.0,1.977,2.15,26.7
55,16.0,12.0,12.05,2.0,2.0253,2.21,25.9
55,18.0,12.0,11.981,2.0,1.9597,2.12,25.7
55,20.0,12.0,12.008,2.0,2.0318,2.24,26.3
55,22.0,12.0,12.011,2.0,1.9924,2.16,27.3
55,24.0,12.0,11.991,2.0,1.9848,2.17,27.4
55,26.0,12.0,11.981,2.0,2.0225,2.04,27.4
55,28.0,12.0,11.95,2.0,1.9906,2.17,26.7
55,30.0,12.0,12.107,2.0,1.9869,2.17,27.2
55,32.0,12.0,11.955,2.0,2.0037,2.21,26.4
55,34.0,12.0,11.969,2.0,2.0279,2.26,26.3
55,36.0,12.0,11.937,2.0,2.0228,2.23,26.4
55,38.0,12.0,11.96,2.0,1.9757,2.11,26.8
55,40.0,12.0,11.955,2.0,2.0016,2.16,26.8
55,42.0,12.0,12.057,2.0,2.0099,2.24,26.7
55,44.0,12.0,12.035,2.0,1.9726,2.17,27.2
55,46.0,12.0,12.029,2.0,1.9698,2.13,26.2
55,48.0,12.0,12.073,2.0,1.9693,2.18,27.4
55,50.0,12.0,11.985,2.0,1.9979,2.2,25.5
55,52.0,12.0,12.039,2.0,2.0083,2.17,26.7
55,54.0,12.0,12.042,2.0,1.9766,2.11,26.1
55,56.0,12.0,11.908,2.0,1.9804,2.16,26.2
55,58.0,12.0,11.951,2.0,2.0147,2.14,26.0
55,60.0,12.0,11.927,2.0,1.9958,2.22,27.0
55,62.0,12.0,11.979,2.0,1.9742,2.21,26.2
55,64.0,12.0,12.019,2.0,2.0034,2.15,27.3
55,66.0,12.0,12.046,2.0,1.9945,2.17,26.8
55,68.0,12.0,12.094,2.0,1.9852,2.25,26.7
55,70.0,12.0,11.92,2.0,2.0048,2.12,26.7
55,72.0,12.0,11.966,2.0,1.9948,2.14,27.0
55,74.0,12.0,12.006,2.0,2.0139,2.15,26.1
55,76.0,12.0,11.92,2.0,2.0048,2.18,26.2
55,78.0,12.0,12.052,2.0,2.0384,2.14,26.1
55,80.0,12.0,11.966,2.0,2.0119,2.22,26.8
55,82.0,12.0,12.029,2.0,2.0062,2.17,26.2
55,84.0,12.0,11.915,2.0,1.9907,2.14,26.3
55,86.0,12.0,11.935,2.0,1.9752,2.12,26.4
55,88.0,12.0,11.987,2.0,1.9983,2.11,26.4
55,90.0,12.0,12.081,2.0,2.0087,2.17,26.7
55,92.0,12.0,11.906,2.0,2.029,2.21,25.6
55,94.0,12.0,11.954,2.0,2.0076,2.19,26.6
55,96.0,12.0,11.961,2.0,2.0059,2.16,26.8
55,98.0,12.0,11.996,2.0,2.0161,2.12,25.9
55,100.0,12.0,11.898,2.0,2.0527,2.19,26.2
55,102.0,12.0,11.795,2.0,2.0154,2.14,25.7
55,104.0,12.0,11.936,2.0,1.9736,2.18,26.4
55,106.0,12.0,11.922,2.0,1.9932,2.2,27.6
55,108.0,12.0,11.973,2.0,2.0325,2.21,25.9
55,110.0,12.0,12.023,2.0,1.9736,2.13,26.7
55,112.0,12.0,12.103,2.0,1.9492,2.14,27.2
55,114.0,12.0,11.907,2.0,2.0304,2.22,26.2
55,116.0,12.0,12.048,2.0,1.9875,2.2,26.5
55,118.0,12.0,11.93,2.0,1.9913,2.17,26.3
55,120.0,12.0,12.478,2.0,1.9923,2.18,26.3
55,122.0,12.0,12.047,2.0,2.0296,2.13,27.1
55,124.0,12.0,11.971,2.0,1.9881,2.14,26.2
55,126.0,12.0,11.99,2.0,1.9824,2.16,27.2
55,128.0,12.0,12.068,2.0,2.031,2.17,26.5
55,130.0,12.0,12.048,2.0,1.9995,2.2,26.5
55,132.0,12.0,12.046,2.0,1.949,2.23,26.7
55,134.0,12.0,11.892,2.0,2.0017,2.22,26.3
55,136.0,12.0,12.016,2.0,1.9887,2.18,26.0
55,138.0,12.0,11.863,2.0,1.965,2.15,26.9
55,140.0,12.0,11.967,2.0,1.9879,2.23,26.0
55,142.0,12.0,12.044,2.0,1.9976,2.14,26.8
55,144.0,12.0,12.071,2.0,1.992,2.12,27.3
55,146.0,12.0,11.909,2.0,2.0142,2.2,26.1
55,148.0,12.0,11.923,2.0,1.9888,2.13,26.1
55,150.0,12.0,11.947,2.0,2.0156,2.19,26.2
55,152.0,12.0,11.999,2.0,1.9957,2.18,27.1
55,154.0,12.0,12.708,2.0,1.9652,2.2,25.4
55,156.0,12.0,12.015,2.0,1.9933,2.11,27.5
55,158.0,12.0,12.138,2.0,1.992,2.21,27.1
55,160.0,12.0,12.027,2.0,1.9655,2.23,27.4
55,162.0,12.0,12.001,2.0,1.9865,2.21,25.4
55,164.0,12.0,12.086,2.0,2.0114,2.11,26.6
55,166.0,12.0,11.986,2.0,2.0072,2.24,26.6
55,168.0,12.0,12.147,2.0,2.0129,2.15,26.8
55,170.0,12.0,12.067,2.0,2.0149,2.24,26.7
55,172.0,12.0,12.01,2.0,2.0227,2.13,25.7
55,174.0,12.0,12.051,2.0,2.0192,2.18,26.6
55,176.0,12.0,11.998,2.0,2.0175,2.18,27.0
55,178.0,12.0,12.139,2.0,2.0276,2.18,26.4
56,0.0,2.0,1.984,4.0,4.0125,3.48,28.4
56,2.0,2.0,1.992,4.0,4.0114,3.51,28.2
56,4.0,2.0,2.016,4.0,3.9362,3.44,29.4
56,6.0,2.0,1.972,4.0,4.0472,3.36,28.3
56,8.0,2.0,2.003,4.0,4.0073,3.5,28.9
56,10.0,2.0,1.984,4.0,4.0611,3.43,29.1
56,12.0,2.0,1.996,4.0,3.9648,3.58,29.9
56,14.0,2.0,1.973,4.0,4.0071,3.55,28.7
56,16.0,2.0,1.992,4.0,3.9602,3.46,28.8
56,18.0,2.0,2.018,4.0,4.0136,3.5,28.0
56,20.0,2.0,1.996,4.0,4.0099,3.49,28.9
56,22.0,2.0,2.009,4.0,4.0365,3.55,27.8
56,24.0,2.0,1.983,4.0,4.0428,3.46,28.7
56,26.0,2.0,2.019,4.0,3.9957,3.42,27.8
56,28.0,2.0,2.008,4.0,3.9951,3.53,29.2
56,30.0,2.0,2.023,4.0,3.946,3.33,29.1
56,32.0,2.0,2.022,4.0,4.009,3.54,28.7
56,34.0,2.0,1.986,4.0,4.0017,3.46,28.2
56,36.0,2.0,1.968,4.0,4.0224,3.5,28.4
56,38.0,2.0,1.995,4.0,4.0233,3.53,28.5
56,40.0,2.0,1.988,4.0,3.9539,3.38,29.0
56,42.0,2.0,1.98,4.0,3.9437,3.42,28.8
56,44.0,2.0,1.976,4.0,3.9544,3.56,28.6
56,46.0,2.0,1.999,4.0,4.0224,3.52,29.1
56,48.0,2.0,2.004,4.0,4.0454,3.5,28.5
56,50.0,2.0,1.985,4.0,3.9958,3.49,27.7
56,52.0,2.0,2.004,4.0,4.0206,3.44,27.2
56,54.0,2.0,2.037,4.0,4.0011,3.61,29.0
56,56.0,2.0,1.988,4.0,3.9988,3.53,28.2
56,58.0,2.0,1.987,4.0,4.0129,3.47,27.4
56,60.0,2.0,2.009,4.0,3.956,3.3,29.5
56,62.0,2.0,2.015,4.0,4.0047,3.43,28.0
56,64.0,2.0,2.059,4.0,3.9726,3.36,28.7
56,66.0,2.0,2.021,4.0,3.9945,3.4,29.0
56,68.0,2.0,1.997,4.0,3.9849,3.54,27.6
56,70.0,2.0,2.048,4.0,4.0626,3.48,28.4
56,72.0,2.0,1.993,4.0,3.8404,3.52,28.5
56,74.0,2.0,2.035,4.0,4.0298,3.56,29.1
56,76.0,2.0,2.009,4.0,3.9622,3.5,28.2
56,78.0,2.0,2.026,4.0,4.0109,3.46,28.8
56,80.0,2.0,1.983,4.0,4.0197,3.45,28.7
56,82.0,2.0,2.003,4.0,4.0192,3.52,28.7
56,84.0,2.0,1.997,4.0,3.971,3.43,29.4
56,86.0,2.0,2.002,4.0,3.9476,3.44,29.8
56,88.0,2.0,2.008,4.0,3.9668,3.51,29.7
56,90.0,2.0,1.981,4.0,4.0424,3.59,28.5
56,92.0,2.0,2.013,4.0,4.0675,3.55,29.0
56,94.0,2.0,2.029,4.0,4.1974,3.54,28.2
56,96.0,2.0,1.999,4.0,4.0223,3.53,29.7
56,98.0,2.0,1.987,4.0,3.9677,3.5,29.2
56,100.0,2.0,2.012,4.0,4.0184,3.53,28.2
56,102.0,2.0,2.04,4.0,3.9966,3.39,28.7
56,104.0,2.0,2.02,4.0,4.0002,3.38,28.6
56,106.0,2.0,1.997,4.0,4.0266,3.38,29.5
56,108.0,2.0,2.011,4.0,4.0113,3.43,29.7
56,110.0,2.0,2.028,4.0,3.9714,3.51,29.3
56,112.0,2.0,2.037,4.0,4.0088,3.42,28.9
56,114.0,2.0,1.994,4.0,3.9723,3.46,29.1
56,116.0,2.0,2.009,4.0,3.9704,3.32,28.9
56,118.0,2.0,2.013,4.0,3.9839,3.47,29.4
56,120.0,2.0,1.982,4.0,3.9874,3.34,28.7
56,122.0,2.0,2.023,4.0,3.9864,3.39,28.3
56,124.0,2.0,2.018,4.0,4.0397,3.36,29.3
56,126.0,2.0,1.974,4.0,4.062,3.46,28.4
56,128.0,2.0,2.007,4.0,3.9463,3.43,28.5
56,130.0,2.0,2.02,4.0,3.9962,3.33,28.7
56,132.0,2.0,1.937,4.0,3.9442,3.49,28.9
56,134.0,2.0,1.986,4.0,4.001,3.5,28.7
56,136.0,2.0,1.975,4.0,3.9825,3.38,28.4
56,138.0,2.0,2.017,4.0,4.068,3.43,28.0
56,140.0,2.0,2.006,4.0,3.9836,3.62,29.2
56,142.0,2.0,1.991,4.0,4.0752,3.49,28.3
56,144.0,2.0,1.979,4.0,3.9864,3.47,28.9
56,146.0,2.0,2.041,4.0,3.9954,3.48,29.2
56,148.0,2.0,1.98,4.0,4.0113,3.34,28.7
56,150.0,2.0,2.004,4.0,3.995,3.51,27.7
56,152.0,2.0,2.01,4.0,3.9576,3.47,28.1
56,154.0,2.0,2.004,4.0,4.0694,3.5,29.1
56,156.0,2.0,1.996,4.0,3.9826,3.48,28.3
56,158.0,2.0,2.004,4.0,4.0206,3.4,29.0
56,160.0,2.0,2.024,4.0,3.9832,3.52,29.7
56,162.0,2.0,2.046,4.0,3.9507,3.4,29.1
56,164.0,2.0,1.989,4.0,3.998,3.65,29.0
56,166.0,2.0,2.013,4.0,4.0587,3.53,28.8
56,168.0,2.0,1.994,4.0,3.9785,3.5,28.9
56,170.0,2.0,2.0,4.0,4.0062,3.43,28.7
56,172.0,2.0,2.004,4.0,3.9872,3.56,27.9
56,174.0,2.0,1.997,4.0,4.0652,3.43,28.5
56,176.0,2.0,1.995,4.0,4.0206,3.52,28.0
56,178.0,2.0,2.023,4.0,3.9806,3.44,27.9
57,0.0,4.0,3.968,2.0,2.0055,2.29,33.8
57,2.0,4.0,4.104,2.0,1.9159,2.28,32.9
57,4.0,4.0,3.994,2.0,2.0179,2.25,33.3
57,6.0,4.0,3.98,2.0,2.0052,2.29,33.6
57,8.0,4.0,3.979,2.0,1.9433,2.32,33.4
57,10.0,4.0,4.019,2.0,1.978,2.27,33.3
57,12.0,4.0,4.035,2.0,1.9331,2.32,34.0
57,14.0,4.0,3.989,2.0,1.9797,2.23,33.6
57,16.0,4.0,3.99,2.0,2.0249,2.22,33.6
57,18.0,4.0,4.014,2.0,2.0484,2.32,32.9
57,20.0,4.0,4.064,2.0,1.9782,2.28,34.4
57,22.0,4.0,4.052,2.0,1.9991,2.22,33.6
57,24.0,4.0,4.055,2.0,1.9887,2.17,33.8
57,26.0,4.0,3.99,2.0,1.9474,2.23,34.7
57,28.0,4.0,4.032,2.0,2.0106,2.23,33.2
57,30.0,4.0,3.989,2.0,1.9668,2.29,33.5
57,32.0,4.0,3.988,2.0,1.9924,2.25,32.5
57,34.0,4.0,3.964,2.0,2.0059,2.24,34.2
57,36.0,4.0,4.035,2.0,1.9887,2.19,33.5
57,38.0,4.0,3.912,2.0,2.0025,2.24,33.5
57,40.0,4.0,4.023,2.0,2.0098,2.26,33.8
57,42.0,4.0,4.012,2.0,1.9772,2.31,34.0
57,44.0,4.0,3.959,2.0,1.9874,2.22,33.1
57,46.0,4.0,4.056,2.0,1.9875,2.19,33.6
57,48.0,4.0,4.061,2.0,1.9777,2.19,34.7
57,50.0,4.0,3.958,2.0,2.0417,2.25,33.5
57,52.0,4.0,3.929,2.0,1.9359,2.2,33.3
57,54.0,4.0,3.964,2.0,1.9987,2.23,33.3
57,56.0,4.0,3.991,2.0,2.0596,2.22,32.5
57,58.0,4.0,3.957,2.0,1.9519,2.29,34.1
57,60.0,4.0,4.043,2.0,1.9911,2.14,35.0
57,62.0,4.0,3.971,2.0,2.026,2.26,33.3
57,64.0,4.0,3.967,2.0,2.0108,2.21,34.0
57,66.0,4.0,4.028,2.0,2.0036,2.28,33.6
57,68.0,4.0,4.025,2.0,2.0026,2.2,33.3
57,70.0,4.0,3.974,2.0,2.0149,2.25,33.6
57,72.0,4.0,3.993,2.0,1.9585,2.24,33.8
57,74.0,4.0,4.075,2.0,2.0136,2.23,33.5
57,76.0,4.0,3.991,2.0,2.0361,2.28,33.1
57,78.0,4.0,4.001,2.0,1.9813,2.33,33.6
57,80.0,4.0,3.987,2.0,1.9854,2.17,34.1
57,82.0,4.0,3.954,2.0,1.985,2.27,33.0
57,84.0,4.0,3.855,2.0,1.9412,2.33,33.3
57,86.0,4.0,3.985,2.0,2.0097,2.25,33.4
57,88.0,4.0,3.992,2.0,1.9887,2.21,33.7
57,90.0,4.0,4.035,2.0,1.9751,2.28,33.4
57,92.0,4.0,4.066,2.0,1.9866,2.21,33.7
57,94.0,4.0,4.012,2.0,1.9799,2.26,32.5
57,96.0,4.0,4.053,2.0,2.012,2.17,32.4
57,98.0,4.0,3.973,2.0,2.0069,2.25,33.6
57,100.0,4.0,4.043,2.0,2.0333,2.22,33.4
57,102.0,4.0,3.996,2.0,1.9873,2.24,34.5
57,104.0,4.0,3.98,2.0,1.9888,2.2,34.0
57,106.0,4.0,4.057,2.0,1.9647,2.21,33.1
57,108.0,4.0,3.943,2.0,1.9612,2.22,33.6
57,110.0,4.0,3.995,2.0,2.0129,2.26,34.2
57,112.0,4.0,4.005,2.0,2.0417,2.28,33.7
57,114.0,4.0,4.028,2.0,1.9893,2.29,34.4
57,116.0,4.0,4.069,2.0,1.9791,2.28,32.8
57,118.0,4.0,4.036,2.0,1.986,2.25,33.0
57,120.0,4.0,3.936,2.0,1.9886,2.23,33.8
57,122.0,4.0,3.971,2.0,2.0145,2.18,34.3
57,124.0,4.0,4.046,2.0,1.9568,2.22,34.2
57,126.0,4.0,4.041,2.0,1.9704,2.28,33.8
57,128.0,4.0,3.969,2.0,2.0471,2.23,33.0
57,130.0,4.0,3.989,2.0,1.9662,2.24,33.7
57,132.0,4.0,4.098,2.0,2.0083,2.18,33.7
57,134.0,4.0,3.973,2.0,2.0285,2.29,33.6
57,136.0,4.0,3.89,2.0,2.0138,2.29,32.8
57,138.0,4.0,4.022,2.0,2.0496,2.27,32.8
57,140.0,4.0,4.031,2.0,2.0211,2.27,33.4
57,142.0,4.0,4.083,2.0,2.0306,2.2,33.6
57,144.0,4.0,3.937,2.0,1.9472,2.27,33.9
57,146.0,4.0,4.023,2.0,2.0368,2.22,33.0
57,148.0,4.0,3.986,2.0,1.9751,2.2,34.1
57,150.0,4.0,3.978,2.0,2.0008,2.18,33.8
57,152.0,4.0,4.025,2.0,1.992,2.26,32.9
57,154.0,4.0,4.032,2.0,1.9506,2.26,34.6
57,156.0,4.0,3.937,2.0,2.0095,2.25,33.7
57,158.0,4.0,3.962,2.0,1.9923,2.26,33.0
57,160.0,4.0,4.071,2.0,2.0317,2.27,33.0
57,162.0,4.0,3.989,2.0,2.0596,2.24,33.5
57,164.0,4.0,3.995,2.0,2.0491,2.29,33.1
57,166.0,4.0,4.012,2.0,1.9611,2.22,33.5
57,168.0,4.0,3.938,2.0,1.9858,2.24,33.5
57,170.0,4.0,3.912,2.0,2.0052,2.28,33.2
57,172.0,4.0,4.094,2.0,2.0057,2.24,33.7
57,174.0,4.0,3.977,2.0,2.0167,2.3,33.4
57,176.0,4.0,3.946,2.0,2.0105,2.24,33.6
57,178.0,4.0,3.936,2.0,1.9841,2.27,33.5
58,0.0,4.0,3.934,2.0,2.0739,2.85,25.6
58,2.0,4.0,4.048,2.0,1.9657,2.84,27.1
58,4.0,4.0,4.017,2.0,2.0256,2.86,25.5
58,6.0,4.0,4.006,2.0,1.986,2.83,26.2
58,8.0,4.0,3.935,2.0,1.9811,2.93,26.1
58,10.0,4.0,4.082,2.0,2.0027,2.74,26.3
58,12.0,4.0,3.994,2.0,2.0045,2.8,25.4
58,14.0,4.0,3.945,2.0,2.0079,2.89,25.7
58,16.0,4.0,3.967,2.0,2.0396,2.89,25.5
58,18.0,4.0,4.06,2.0,1.9949,2.81,26.3
58,20.0,4.0,4.017,2.0,2.035,2.86,25.3
58,22.0,4.0,4.064,2.0,1.9855,2.86,27.1
58,24.0,4.0,4.073,2.0,1.9681,2.87,26.4
58,26.0,4.0,3.919,2.0,1.9488,2.89,25.8
58,28.0,4.0,3.983,2.0,1.9749,2.84,26.9
58,30.0,8.0,4.042,2.0,1.9856,2.96,26.5
58,32.0,8.0,4.984,2.0,2.0036,2.86,25.0
58,34.0,8.0,6.646,2.0,1.9956,2.77,25.7
58,36.0,8.0,8.289,2.0,2.0162,2.83,25.8
58,38.0,8.0,8.966,2.0,2.0078,2.83,25.8
58,40.0,8.0,9.026,2.0,2.0049,2.88,26.4
58,42.0,8.0,8.558,2.0,1.9986,2.93,26.4
58,44.0,8.0,8.084,2.0,2.0079,2.86,25.8
58,46.0,8.0,8.002,2.0,1.9947,2.94,26.3
58,48.0,8.0,7.693,2.0,2.0124,2.83,26.0
58,50.0,8.0,7.743,2.0,1.9829,2.81,25.9
58,52.0,8.0,7.907,2.0,2.0139,2.88,25.4
58,54.0,8.0,7.998,2.0,1.9805,2.86,26.1
58,56.0,8.0,7.985,2.0,2.051,2.83,25.6
58,58.0,8.0,8.034,2.0,1.9839,2.83,26.2
58,60.0,8.0,8.17,2.0,1.9827,2.86,26.2
58,62.0,8.0,8.021,2.0,2.0091,2.88,25.9
58,64.0,8.0,8.106,2.0,2.0121,2.94,26.1
58,66.0,8.0,7.961,2.0,2.0163,2.88,25.1
58,68.0,8.0,8.064,2.0,1.9843,2.82,26.2
58,70.0,8.0,8.105,2.0,1.9712,2.89,26.0
58,72.0,8.0,8.036,2.0,1.92,2.86,26.6
58,74.0,8.0,8.226,2.0,2.0025,2.89,25.9
58,76.0,8.0,7.948,2.0,2.0023,2.88,25.9
58,78.0,8.0,8.029,2.0,1.9611,2.85,26.4
58,80.0,8.0,8.04,2.0,2.0055,2.83,25.8
58,82.0,8.0,8.098,2.0,2.0387,2.85,25.6
58,84.0,8.0,7.892,2.0,2.0173,2.93,26.3
58,86.0,8.0,8.078,2.0,1.998,2.91,24.7
58,88.0,8.0,8.06,2.0,2.0163,2.95,25.7
58,90.0,8.0,8.086,2.0,1.9748,2.82,25.4
58,92.0,8.0,7.95,2.0,2.0265,2.9,25.1
58,94.0,8.0,8.109,2.0,2.0272,2.9,25.8
58,96.0,8.0,8.027,2.0,1.9874,2.94,26.7
58,98.0,8.0,8.025,2.0,2.0196,2.82,25.9
58,100.0,8.0,8.115,2.0,1.9965,2.85,25.9
58,102.0,8.0,8.012,2.0,1.9511,2.81,25.9
58,104.0,8.0,7.985,2.0,1.9962,2.95,26.1
58,106.0,8.0,7.867,2.0,1.9985,2.84,26.3
58,108.0,8.0,8.09,2.0,1.9923,2.79,25.7
58,110.0,8.0,8.049,2.0,2.0349,2.83,26.0
58,112.0,8.0,7.96,2.0,2.0641,2.92,26.0
58,114.0,8.0,7.989,2.0,2.0312,2.87,25.6
58,116.0,8.0,8.1,2.0,2.0098,2.85,26.2
58,118.0,8.0,7.91,2.0,2.0299,2.93,26.0
58,120.0,8.0,7.952,2.0,1.9739,2.74,26.6
58,122.0,8.0,7.988,2.0,1.9729,2.84,26.4
58,124.0,8.0,7.942,2.0,1.9817,2.86,26.6
58,126.0,8.0,7.97,2.0,1.9697,2.86,26.5
58,128.0,8.0,7.917,2.0,1.9913,2.86,26.9
58,130.0,8.0,7.913,2.0,2.0059,2.87,25.0
58,132.0,8.0,7.882,2.0,1.9966,2.81,26.5
58,134.0,8.0,8.092,2.0,2.0233,2.92,26.0
58,136.0,8.0,8.059,2.0,1.9899,2.96,26.1
58,138.0,8.0,8.05,2.0,1.987,2.75,26.2
58,140.0,8.0,7.884,2.0,1.9827,2.85,25.5
58,142.0,8.0,7.94,2.0,2.14,2.91,25.5
58,144.0,8.0,8.04,2.0,1.9779,2.88,26.4
58,146.0,8.0,7.982,2.0,1.9767,2.92,25.5
58,148.0,8.0,7.975,2.0,2.0391,2.86,25.7
58,150.0,8.0,7.93,2.0,1.9471,2.98,25.5
58,152.0,8.0,7.935,2.0,1.9536,2.85,26.1
58,154.0,8.0,8.025,2.0,1.9758,2.92,26.6
58,156.0,8.0,7.911,2.0,2.0005,2.83,25.6
58,158.0,8.0,7.921,2.0,1.9685,2.88,26.8
58,160.0,8.0,8.101,2.0,1.9323,2.85,25.8
58,162.0,8.0,8.025,2.0,2.0094,2.93,25.3
58,164.0,8.0,7.954,2.0,2.0747,2.86,25.6
58,166.0,8.0,7.902,2.0,2.0172,2.89,25.9
58,168.0,8.0,8.02,2.0,1.9887,2.71,25.3
58,170.0,8.0,7.919,2.0,1.9462,2.8,27.7
58,172.0,8.0,8.013,2.0,2.0437,2.79,26.6
58,174.0,8.0,7.948,2.0,2.0466,2.9,25.4
58,176.0,8.0,8.005,2.0,1.9708,2.78,25.9
58,178.0,8.0,8.101,2.0,1.9989,2.74,25.7
59,0.0,8.0,8.126,2.0,1.9717,2.0,27.6
59,2.0,8.0,8.002,2.0,2.0172,2.13,27.6
59,4.0,8.0,7.987,2.0,1.9994,2.05,28.3
59,6.0,8.0,7.963,2.0,1.9445,2.1,28.9
59,8.0,8.0,7.969,2.0,2.0213,2.06,27.7
59,10.0,8.0,7.976,2.0,2.0285,2.13,28.2
59,12.0,8.0,8.095,2.0,2.0094,2.11,27.8
59,14.0,8.0,8.042,2.0,2.0112,2.09,27.3
59,16.0,8.0,8.05,2.0,1.9668,2.16,29.2
59,18.0,8.0,8.031,2.0,2.0244,2.09,27.2
59,20.0,8.0,7.847,2.0,2.0032,2.04,29.0
59,22.0,8.0,7.931,2.0,2.0083,2.13,28.3
59,24.0,8.0,8.007,2.0,2.0267,2.05,27.7
59,26.0,8.0,8.046,2.0,2.0111,2.06,27.8
59,28.0,8.0,7.889,2.0,2.0197,2.13,27.8
59,30.0,4.0,8.086,2.0,2.0135,2.07,27.1
59,32.0,4.0,6.872,2.0,1.8663,2.11,29.6
59,34.0,4.0,5.301,2.0,2.0071,2.06,28.3
59,36.0,4.0,3.718,2.0,1.9962,2.03,28.1
59,38.0,4.0,2.808,2.0,1.9858,2.08,28.5
59,40.0,4.0,3.203,2.0,1.9842,2.08,27.8
59,42.0,4.0,3.482,2.0,2.013,2.04,27.8
59,44.0,4.0,3.889,2.0,2.007,2.12,29.0
59,46.0,4.0,4.275,2.0,1.9829,2.03,27.8
59,48.0,4.0,4.194,2.0,2.008,2.03,28.9
59,50.0,4.0,3.858,2.0,1.9966,1.99,28.2
59,52.0,4.0,4.144,2.0,1.9723,2.1,28.1
59,54.0,4.0,3.965,2.0,1.9596,2.03,27.6
59,56.0,4.0,3.89,2.0,1.9354,2.07,28.2
59,58.0,4.0,4.0,2.0,1.9773,2.0,27.9
59,60.0,4.0,3.986,2.0,1.9973,2.1,29.2
59,62.0,4.0,3.991,2.0,2.0286,1.97,27.8
59,64.0,4.0,4.016,2.0,2.0234,2.02,28.6
59,66.0,4.0,4.003,2.0,1.9788,2.1,28.7
59,68.0,4.0,4.024,2.0,1.9497,2.09,28.7
59,70.0,4.0,4.01,2.0,1.9584,2.08,28.5
59,72.0,4.0,4.073,2.0,1.9737,2.11,27.9
59,74.0,4.0,3.978,2.0,2.0131,2.12,28.1
59,76.0,4.0,3.968,2.0,2.0257,2.06,28.3
59,78.0,4.0,3.946,2.0,2.0348,2.04,27.2
59,80.0,4.0,3.966,2.0,2.0159,2.19,28.0
59,82.0,4.0,4.057,2.0,2.0144,2.06,28.3
59,84.0,4.0,3.999,2.0,2.0425,2.1,27.5
59,86.0,4.0,3.976,2.0,2.0267,2.05,28.2
59,88.0,4.0,4.019,2.0,1.9847,2.06,27.9
59,90.0,4.0,3.987,2.0,1.9871,2.14,28.1
59,92.0,4.0,3.964,2.0,2.013,2.08,28.1
59,94.0,4.0,4.009,2.0,1.9532,2.06,29.1
59,96.0,4.0,4.109,2.0,2.012,2.19,27.7
59,98.0,4.0,3.938,2.0,2.0564,2.04,28.3
59,100.0,4.0,4.025,2.0,2.0069,2.09,28.3
59,102.0,4.0,3.986,2.0,1.9935,2.03,28.2
59,104.0,4.0,3.974,2.0,2.0694,2.06,27.8
59,106.0,4.0,3.959,2.0,1.9948,1.98,27.8
59,108.0,4.0,3.948,2.0,2.0215,2.12,28.1
59,110.0,4.0,4.034,2.0,2.0517,2.07,27.9
59,112.0,4.0,4.013,2.0,1.9729,2.15,28.3
59,114.0,4.0,3.976,2.0,1.9888,2.06,28.1
59,116.0,4.0,3.932,2.0,1.9773,2.06,27.6
59,118.0,4.0,3.958,2.0,2.0564,2.1,28.1
59,120.0,4.0,3.939,2.0,2.025,2.06,28.7
59,122.0,4.0,3.998,2.0,1.9778,2.15,28.4
59,124.0,4.0,3.926,2.0,1.9947,2.08,27.8
59,126.0,4.0,3.99,2.0,1.9925,2.1,28.3
59,128.0,4.0,3.987,2.0,2.0257,2.05,27.7
59,130.0,4.0,4.189,2.0,2.009,2.06,27.6
59,132.0,4.0,3.967,2.0,1.9741,2.14,28.7
59,134.0,4.0,4.026,2.0,1.9605,2.04,28.1
59,136.0,4.0,3.965,2.0,2.0885,2.08,27.4
59,138.0,4.0,3.973,2.0,1.9767,2.14,27.6
